1843            : 1 : [p11:s0], 
be              : 143 : [p46:s2], [p47:s2], [p47:s3], [p47:s3], [p54:s2], [p59:s2], [p59:s3], [p60:s1], [p60:s2], [p62:s0], [p63:s0], [p63:s4], [p68:s2], [p71:s0], [p79:s0], [p102:s0], [p103:s0], [p108:s0], [p117:s1], [p121:s3], [p123:s2], [p124:s2], [p125:s4], [p127:s0], [p128:s0], [p129:s2], [p132:s1], [p161:s2], [p162:s1], [p168:s1], [p192:s2], [p199:s1], [p199:s2], [p204:s0], [p217:s1], [p229:s1], [p243:s1], [p243:s2], [p251:s0], [p259:s1], [p261:s0], [p262:s2], [p276:s2], [p279:s11], [p292:s4], [p292:s6], [p292:s7], [p310:s0], [p316:s6], [p319:s2], [p331:s1], [p344:s1], [p352:s1], [p354:s2], [p360:s4], [p360:s9], [p373:s0], [p379:s0], [p379:s3], [p381:s2], [p381:s2], [p381:s3], [p387:s2], [p402:s4], [p414:s0], [p422:s2], [p436:s2], [p439:s2], [p441:s0], [p449:s1], [p452:s2], [p453:s2], [p455:s0], [p455:s2], [p460:s0], [p462:s4], [p466:s1], [p466:s2], [p474:s1], [p483:s1], [p484:s0], [p488:s2], [p489:s1], [p497:s1], [p498:s3], [p499:s0], [p499:s1], [p506:s0], [p511:s0], [p518:s0], [p523:s1], [p525:s4], [p541:s2], [p555:s0], [p556:s1], [p569:s0], [p569:s0], [p569:s1], [p575:s0], [p575:s2], [p575:s2], [p587:s3], [p589:s0], [p603:s0], [p605:s0], [p605:s0], [p608:s3], [p610:s0], [p611:s3], [p613:s1], [p613:s1], [p614:s0], [p632:s0], [p633:s1], [p633:s1], [p635:s0], [p636:s0], [p643:s2], [p650:s3], [p651:s3], [p660:s4], [p660:s6], [p662:s0], [p662:s1], [p664:s0], [p674:s2], [p682:s1], [p682:s1], [p684:s1], [p693:s3], [p703:s4], [p705:s1], [p705:s2], [p711:s7], [p730:s4], [p735:s0], [p741:s1], [p760:s3], [p761:s2], [p767:s1], [p770:s1], [p772:s3], [p773:s1], 
beaming         : 2 : [p315:s3], [p445:s0], 
bear            : 8 : [p179:s0], [p261:s0], [p370:s1], [p440:s7], [p501:s1], [p505:s1], [p541:s2], [p621:s0], 
bearers         : 1 : [p404:s2], 
bearing         : 1 : [p569:s1], 
beat            : 4 : [p225:s1], [p315:s13], [p439:s5], [p498:s2], 
beaten          : 1 : [p227:s2], 
beating         : 1 : [p53:s1], 
beautiful       : 2 : [p242:s4], [p360:s1], 
became          : 10 : [p109:s1], [p109:s2], [p109:s6], [p183:s0], [p215:s0], [p219:s1], [p287:s0], [p321:s3], [p441:s2], [p772:s2], 
because         : 11 : [p75:s0], [p76:s0], [p100:s1], [p155:s0], [p161:s0], [p227:s3], [p411:s0], [p436:s2], [p489:s1], [p490:s1], [p511:s0], 
beckoned        : 1 : [p214:s0], 
become          : 3 : [p227:s4], [p319:s6], [p509:s0], 
becoming        : 2 : [p69:s1], [p605:s3], 
bed             : 24 : [p123:s0], [p132:s3], [p220:s4], [p223:s0], [p224:s2], [p227:s0], [p228:s0], [p240:s1], [p241:s0], [p241:s2], [p259:s0], [p292:s5], [p361:s8], [p375:s1], [p379:s0], [p379:s2], [p381:s2], [p609:s0], [p609:s0], [p610:s1], [p613:s0], [p689:s0], [p702:s2], [p703:s1], 
bedcurtains     : 3 : [p594:s2], [p595:s2], [p705:s0], 
bedight         : 1 : [p442:s8], 
bedlam          : 1 : [p86:s1], 
bedpost         : 2 : [p699:s1], [p702:s1], 
bedroom         : 2 : [p132:s0], [p375:s0], 
beds            : 2 : [p320:s4], [p510:s1], 
beef            : 2 : [p109:s7], [p161:s2], 
been            : 67 : [p45:s2], [p53:s2], [p81:s1], [p89:s1], [p91:s0], [p127:s0], [p134:s4], [p134:s4], [p184:s0], [p191:s0], [p217:s2], [p217:s3], [p219:s1], [p227:s2], [p255:s0], [p259:s0], [p264:s1], [p271:s0], [p280:s0], [p281:s4], [p305:s1], [p315:s13], [p319:s0], [p319:s0], [p350:s2], [p360:s5], [p360:s9], [p361:s4], [p362:s0], [p369:s0], [p381:s3], [p383:s4], [p385:s1], [p401:s0], [p403:s4], [p418:s1], [p420:s0], [p433:s1], [p443:s6], [p464:s4], [p471:s3], [p489:s1], [p496:s2], [p496:s2], [p497:s11], [p498:s3], [p505:s2], [p533:s1], [p570:s1], [p574:s1], [p585:s1], [p587:s0], [p603:s5], [p606:s1], [p606:s1], [p623:s0], [p631:s0], [p654:s2], [p655:s1], [p674:s0], [p681:s2], [p693:s3], [p704:s1], [p705:s1], [p710:s0], [p711:s2], [p736:s1], 
beer            : 1 : [p316:s0], 
beetling        : 1 : [p573:s0], 
before          : 58 : [p47:s3], [p77:s0], [p109:s0], [p109:s3], [p128:s0], [p130:s1], [p131:s2], [p133:s1], [p134:s1], [p140:s0], [p145:s1], [p145:s1], [p170:s0], [p182:s6], [p192:s1], [p200:s0], [p212:s0], [p227:s1], [p240:s0], [p276:s1], [p295:s3], [p311:s5], [p312:s1], [p375:s1], [p385:s0], [p390:s0], [p420:s0], [p428:s3], [p430:s0], [p438:s0], [p438:s0], [p439:s2], [p450:s0], [p456:s0], [p464:s0], [p464:s4], [p466:s1], [p467:s3], [p537:s0], [p542:s1], [p572:s0], [p587:s4], [p620:s0], [p633:s1], [p636:s1], [p637:s2], [p651:s3], [p678:s3], [p679:s1], [p682:s0], [p695:s0], [p702:s3], [p732:s2], [p738:s0], [p738:s1], [p749:s0], [p763:s0], [p770:s4], 
beforehand      : 1 : [p439:s2], 
beforethough    : 1 : [p673:s0], 
began           : 8 : [p47:s3], [p193:s0], [p197:s0], [p294:s1], [p315:s13], [p379:s2], [p381:s3], [p381:s3], 
beggars         : 3 : [p51:s2], [p436:s2], [p748:s0], 
begged          : 3 : [p251:s0], [p266:s0], [p499:s0], 
begin           : 2 : [p44:s0], [p136:s2], 
beginning       : 1 : [p360:s3], 
begins          : 1 : [p492:s1], 
beguiled        : 1 : [p123:s0], 
begun           : 2 : [p137:s1], [p334:s3], 
behave          : 1 : [p435:s0], 
beheld          : 2 : [p529:s1], [p738:s0], 
behind          : 17 : [p128:s0], [p143:s4], [p277:s0], [p277:s0], [p302:s0], [p305:s1], [p315:s8], [p403:s4], [p434:s0], [p472:s3], [p497:s15], [p498:s0], [p540:s1], [p577:s0], [p737:s1], [p762:s5], [p765:s1], 
behindhand      : 1 : [p479:s2], 
behold          : 2 : [p87:s1], [p674:s2], 
being           : 36 : [p2:s0], [p54:s3], [p109:s4], [p109:s7], [p122:s1], [p123:s3], [p155:s0], [p163:s1], [p217:s3], [p220:s4], [p227:s0], [p242:s0], [p243:s1], [p246:s1], [p294:s0], [p295:s4], [p340:s1], [p375:s0], [p375:s0], [p380:s0], [p380:s0], [p381:s0], [p381:s2], [p438:s0], [p440:s6], [p444:s1], [p464:s0], [p464:s2], [p464:s3], [p465:s1], [p475:s0], [p479:s2], [p495:s1], [p497:s15], [p570:s0], [p591:s3], 
beings          : 1 : [p412:s0], 
belief          : 1 : [p360:s3], 
believe         : 18 : [p68:s3], [p88:s0], [p109:s6], [p139:s2], [p145:s0], [p156:s0], [p172:s1], [p312:s0], [p352:s2], [p367:s4], [p380:s1], [p440:s1], [p497:s5], [p497:s5], [p549:s0], [p576:s6], [p587:s4], [p738:s0], 
believed        : 3 : [p144:s0], [p360:s1], [p481:s2], 
belinda         : 3 : [p422:s1], [p439:s2], [p440:s6], 
bell            : 15 : [p109:s1], [p136:s1], [p136:s1], [p136:s2], [p136:s3], [p209:s1], [p224:s0], [p230:s0], [p240:s0], [p275:s0], [p379:s0], [p381:s0], [p528:s0], [p712:s1], [p712:s2], 
belle           : 1 : [p363:s0], 
bells           : 3 : [p137:s1], [p405:s0], [p713:s1], 
belonged        : 1 : [p123:s1], 
belonging       : 3 : [p68:s2], [p475:s1], [p517:s0], 
below           : 10 : [p68:s2], [p122:s1], [p129:s1], [p137:s2], [p138:s0], [p217:s3], [p259:s0], [p400:s1], [p475:s1], [p573:s0], 
belshazzars     : 1 : [p134:s3], 
belt            : 3 : [p242:s4], [p243:s1], [p278:s1], 
bending         : 1 : [p290:s1], 
beneath         : 6 : [p374:s0], [p387:s3], [p420:s1], [p539:s0], [p609:s0], [p614:s1], 
benefit         : 1 : [p486:s6], 
benevolence     : 3 : [p194:s3], [p307:s1], [p402:s4], 
bent            : 2 : [p456:s0], [p532:s1], 
bereft          : 1 : [p610:s1], 
berries         : 3 : [p109:s5], [p383:s3], [p400:s0], 
beseech         : 1 : [p619:s0], 
beseeching      : 1 : [p402:s4], 
beside          : 10 : [p200:s1], [p246:s1], [p404:s2], [p439:s2], [p475:s1], [p510:s1], [p534:s0], [p546:s0], [p571:s0], [p655:s1], 
besidesexcuse   : 1 : [p105:s1], 
besought        : 1 : [p673:s1], 
best            : 6 : [p403:s4], [p404:s0], [p498:s3], [p603:s4], [p702:s3], [p737:s0], 
bestow          : 2 : [p51:s2], [p85:s1], 
bestowed        : 1 : [p124:s2], 
bestparlour     : 1 : [p295:s2], 
better          : 14 : [p51:s3], [p61:s0], [p105:s0], [p316:s2], [p384:s3], [p436:s0], [p453:s2], [p460:s3], [p494:s3], [p497:s1], [p576:s0], [p643:s0], [p662:s2], [p772:s0], 
between         : 8 : [p211:s2], [p280:s0], [p350:s2], [p380:s0], [p380:s1], [p404:s3], [p464:s2], [p497:s6], 
beware          : 2 : [p525:s4], [p525:s4], 
bewildering     : 1 : [p464:s2], 
beyond          : 10 : [p54:s0], [p125:s4], [p158:s0], [p182:s5], [p182:s6], [p272:s1], [p340:s1], [p360:s3], [p360:s9], [p471:s2], 
bide            : 1 : [p525:s9], 
biffins         : 1 : [p402:s4], 
big             : 2 : [p722:s4], [p723:s0], 
bigotry         : 1 : [p419:s0], 
bilious         : 1 : [p403:s3], 
bills           : 1 : [p63:s3], 
bird            : 1 : [p733:s1], 
birds           : 1 : [p439:s0], 
bishop          : 1 : [p770:s3], 
bit             : 3 : [p161:s2], [p479:s2], [p576:s6], 
biting          : 2 : [p53:s1], [p110:s1], 
bitter          : 1 : [p134:s0], 
bitterer        : 1 : [p50:s2], 
black           : 9 : [p123:s5], [p401:s0], [p439:s0], [p475:s0], [p533:s0], [p540:s1], [p558:s0], [p574:s1], [p588:s0], 
blacker         : 1 : [p401:s0], 
blame           : 1 : [p369:s1], 
blank           : 2 : [p134:s4], [p574:s2], 
blankets        : 2 : [p599:s1], [p600:s0], 
blaze           : 4 : [p109:s3], [p381:s2], [p383:s4], [p466:s1], 
blazing         : 2 : [p401:s1], [p442:s8], 
bleak           : 3 : [p53:s1], [p215:s1], [p468:s0], 
blended         : 1 : [p403:s3], 
bless           : 15 : [p68:s3], [p111:s0], [p306:s1], [p310:s2], [p360:s6], [p421:s0], [p426:s0], [p428:s3], [p446:s1], [p448:s0], [p482:s2], [p742:s0], [p747:s3], [p758:s0], [p773:s2], 
blessed         : 2 : [p196:s1], [p421:s2], 
blessing        : 1 : [p510:s2], 
blessings       : 1 : [p467:s1], 
blest           : 1 : [p478:s0], 
blew            : 2 : [p50:s2], [p422:s2], 
blind           : 4 : [p51:s3], [p436:s2], [p497:s5], [p772:s3], 
blindfold       : 1 : [p268:s1], 
blindman        : 1 : [p497:s15], 
blindmans       : 2 : [p497:s3], [p498:s0], 
blindmansbuff   : 1 : [p122:s1], 
blithe          : 2 : [p471:s4], [p737:s4], 
blithest        : 1 : [p737:s4], 
block           : 1 : [p295:s3], 
blood           : 3 : [p127:s0], [p433:s1], [p713:s1], 
bloodthirsty    : 1 : [p109:s7], 
bloom           : 1 : [p242:s1], 
blooming        : 1 : [p402:s4], 
blot            : 1 : [p161:s2], 
blotch          : 1 : [p405:s0], 
blue            : 1 : [p49:s4], 
blunt           : 1 : [p498:s3], 
blush           : 1 : [p360:s9], 
blushed         : 2 : [p403:s4], [p443:s7], 
board           : 3 : [p315:s8], [p439:s5], [p475:s2], 
boardingschool  : 1 : [p496:s2], 
boast           : 1 : [p50:s4], 
boasted         : 1 : [p122:s1], 
bob             : 51 : [p40:s0], [p421:s0], [p421:s2], [p421:s2], [p430:s0], [p431:s1], [p433:s1], [p435:s2], [p435:s2], [p436:s0], [p438:s0], [p439:s2], [p440:s1], [p443:s1], [p444:s2], [p444:s2], [p445:s0], [p445:s1], [p449:s1], [p457:s2], [p459:s0], [p464:s1], [p636:s1], [p650:s0], [p651:s0], [p653:s0], [p653:s6], [p655:s2], [p656:s1], [p656:s2], [p656:s3], [p658:s0], [p660:s1], [p660:s6], [p662:s0], [p666:s0], [p668:s0], [p670:s0], [p730:s0], [p761:s2], [p762:s2], [p762:s4], [p765:s0], [p767:s0], [p768:s1], [p769:s0], [p770:s0], [p770:s2], [p770:s3], [p770:s4], [p771:s0], 
bobs            : 4 : [p422:s1], [p437:s0], [p461:s0], [p730:s4], 
body            : 6 : [p100:s0], [p143:s4], [p243:s1], [p281:s2], [p605:s3], [p610:s1], 
boiled          : 4 : [p63:s4], [p316:s0], [p316:s1], [p589:s0], 
boisterous      : 1 : [p361:s0], 
bold            : 4 : [p124:s1], [p253:s1], [p360:s8], [p578:s0], 
boldly          : 1 : [p315:s9], 
bolts           : 1 : [p220:s1], 
bone            : 1 : [p440:s4], 
bones           : 5 : [p110:s3], [p162:s1], [p573:s0], [p573:s2], [p576:s6], 
bonnet          : 1 : [p426:s2], 
bonneted        : 1 : [p253:s0], 
book            : 3 : [p8:s0], [p637:s2], [p644:s0], 
books           : 2 : [p63:s3], [p87:s2], 
booming         : 1 : [p138:s0], 
boots           : 3 : [p143:s1], [p497:s5], [p590:s2], 
bordered        : 1 : [p387:s1], 
bore            : 4 : [p383:s6], [p430:s1], [p434:s0], [p544:s1], 
born            : 2 : [p392:s0], [p598:s0], 
borne           : 2 : [p124:s2], [p361:s0], 
borough         : 1 : [p772:s2], 
both            : 7 : [p48:s3], [p98:s0], [p319:s8], [p344:s1], [p359:s0], [p525:s4], [p739:s0], 
bothered        : 1 : [p229:s0], 
bottle          : 1 : [p495:s1], 
bottles         : 1 : [p573:s0], 
bottom          : 1 : [p315:s10], 
boughs          : 1 : [p277:s0], 
bought          : 1 : [p573:s0], 
bound           : 6 : [p68:s2], [p117:s1], [p145:s1], [p192:s1], [p212:s0], [p242:s4], 
bounds          : 1 : [p272:s1], 
bow             : 2 : [p319:s8], [p475:s1], 
bowed           : 1 : [p87:s2], 
bowels          : 2 : [p144:s0], [p470:s0], 
bowl            : 2 : [p402:s5], [p770:s3], 
bowls           : 1 : [p383:s5], 
box             : 1 : [p295:s0], 
boxes           : 1 : [p403:s4], 
boy             : 29 : [p263:s3], [p276:s2], [p279:s5], [p282:s0], [p285:s2], [p289:s0], [p291:s1], [p293:s1], [p315:s8], [p345:s0], [p422:s2], [p499:s0], [p521:s0], [p525:s2], [p525:s4], [p639:s2], [p660:s0], [p714:s1], [p715:s1], [p717:s1], [p719:s1], [p722:s0], [p722:s2], [p723:s1], [p724:s0], [p725:s0], [p727:s1], [p729:s0], [p735:s0], 
boyand          : 1 : [p471:s3], 
boys            : 8 : [p109:s3], [p122:s1], [p270:s1], [p270:s1], [p270:s2], [p287:s2], [p311:s0], [p400:s1], 
braided         : 1 : [p360:s6], 
branch          : 1 : [p242:s5], 
branched        : 1 : [p401:s0], 
brandy          : 1 : [p442:s8], 
brannew         : 1 : [p315:s13], 
brave           : 3 : [p422:s1], [p422:s1], [p612:s2], 
brawn           : 2 : [p383:s5], [p400:s0], 
brazier         : 1 : [p109:s3], 
breach          : 1 : [p588:s0], 
breadth         : 1 : [p467:s2], 
break           : 1 : [p441:s1], 
breast          : 4 : [p169:s1], [p387:s2], [p439:s5], [p467:s2], 
breasts         : 1 : [p53:s1], 
breath          : 8 : [p57:s0], [p125:s3], [p296:s0], [p366:s2], [p475:s1], [p509:s1], [p707:s1], [p742:s1], 
breathless      : 2 : [p439:s4], [p735:s0], 
bred            : 2 : [p263:s2], [p573:s2], 
breeches        : 1 : [p183:s0], 
breezy          : 1 : [p47:s3], 
brewing         : 1 : [p53:s4], 
brick           : 1 : [p275:s0], 
bricks          : 1 : [p573:s3], 
bridge          : 1 : [p270:s0], 
bridle          : 1 : [p278:s1], 
brief           : 3 : [p354:s1], [p510:s2], [p513:s0], 
briefly         : 1 : [p301:s0], 
brigands        : 1 : [p360:s3], 
bright          : 10 : [p227:s2], [p242:s6], [p314:s3], [p321:s3], [p373:s0], [p383:s3], [p465:s2], [p467:s2], [p476:s1], [p713:s1], 
brighter        : 1 : [p634:s2], 
brightest       : 1 : [p401:s2], 
brightness      : 3 : [p109:s5], [p466:s0], [p474:s0], 
brilliant       : 1 : [p710:s1], 
brimful         : 1 : [p292:s1], 
bring           : 7 : [p290:s0], [p290:s2], [p292:s5], [p295:s0], [p440:s7], [p464:s1], [p728:s1], 
brings          : 1 : [p47:s0], 
brisk           : 2 : [p400:s1], [p501:s1], 
briskly         : 2 : [p309:s0], [p403:s3], 
bristling       : 1 : [p143:s1], 
britain         : 1 : [p401:s1], 
broad           : 2 : [p270:s2], [p380:s1], 
broadgirthed    : 1 : [p402:s3], 
broadwise       : 1 : [p130:s0], 
broke           : 4 : [p231:s1], [p315:s4], [p320:s0], [p654:s0], 
broken          : 4 : [p275:s1], [p275:s1], [p368:s1], [p704:s0], 
brooch          : 1 : [p588:s2], 
brood           : 2 : [p134:s1], [p360:s8], 
brother         : 5 : [p279:s6], [p289:s0], [p290:s0], [p423:s3], [p438:s0], 
brothers        : 5 : [p315:s7], [p392:s0], [p393:s2], [p455:s4], [p466:s2], 
brought         : 6 : [p212:s1], [p253:s1], [p287:s1], [p315:s11], [p519:s0], [p613:s3], 
brow            : 3 : [p201:s1], [p252:s2], [p525:s4], 
brown           : 3 : [p53:s2], [p387:s4], [p402:s4], 
brownfaced      : 1 : [p402:s3], 
brownpaper      : 1 : [p361:s2], 
brushed         : 1 : [p430:s0], 
bubbling        : 1 : [p422:s2], 
buck            : 1 : [p724:s3], 
buff            : 2 : [p497:s3], [p498:s0], 
building        : 2 : [p123:s2], [p136:s1], 
built           : 2 : [p134:s2], [p473:s0], 
bull            : 1 : [p501:s1], 
bumping         : 1 : [p497:s8], 
bunches         : 1 : [p402:s4], 
bundle          : 5 : [p574:s0], [p578:s0], [p587:s1], [p587:s6], [p592:s0], 
burdensome      : 1 : [p326:s2], 
burial          : 1 : [p44:s2], 
burialplace     : 1 : [p468:s0], 
buried          : 3 : [p63:s4], [p496:s3], [p605:s0], 
burning         : 1 : [p373:s0], 
burnt           : 1 : [p321:s3], 
burst           : 2 : [p501:s2], [p574:s2], 
burying         : 1 : [p680:s3], 
business        : 22 : [p46:s5], [p48:s3], [p107:s0], [p107:s1], [p123:s2], [p193:s0], [p194:s0], [p194:s2], [p194:s3], [p194:s3], [p194:s4], [p253:s1], [p279:s11], [p280:s0], [p315:s5], [p316:s2], [p464:s2], [p546:s0], [p561:s1], [p561:s2], [p561:s2], [p673:s0], 
businesslike    : 1 : [p184:s0], 
bustle          : 1 : [p439:s0], 
busy            : 5 : [p53:s0], [p98:s0], [p302:s0], [p572:s0], [p706:s0], 
butlers         : 1 : [p109:s7], 
butterboats     : 1 : [p134:s3], 
button          : 1 : [p131:s0], 
buttoning       : 1 : [p121:s1], 
buttons         : 1 : [p143:s4], 
buy             : 5 : [p100:s0], [p109:s7], [p726:s2], [p728:s1], [p770:s4], 
by              : 123 : [p4:s0], [p6:s0], [p44:s2], [p46:s5], [p53:s4], [p68:s0], [p68:s2], [p70:s0], [p90:s0], [p110:s3], [p110:s3], [p125:s3], [p129:s2], [p134:s2], [p137:s2], [p162:s0], [p163:s2], [p168:s1], [p177:s1], [p177:s1], [p180:s0], [p182:s1], [p192:s1], [p204:s0], [p212:s1], [p212:s1], [p220:s0], [p227:s4], [p241:s0], [p242:s6], [p257:s0], [p270:s1], [p273:s1], [p275:s0], [p275:s4], [p276:s1], [p278:s1], [p279:s8], [p295:s1], [p295:s4], [p302:s1], [p309:s0], [p315:s8], [p326:s0], [p332:s0], [p335:s0], [p340:s2], [p344:s1], [p352:s2], [p360:s3], [p361:s0], [p361:s2], [p361:s8], [p361:s8], [p373:s0], [p373:s0], [p375:s0], [p379:s3], [p380:s0], [p381:s0], [p381:s1], [p382:s0], [p387:s2], [p397:s2], [p401:s0], [p401:s1], [p402:s3], [p422:s1], [p423:s4], [p430:s1], [p436:s1], [p438:s0], [p439:s4], [p439:s5], [p440:s3], [p440:s6], [p443:s1], [p449:s1], [p451:s1], [p453:s0], [p454:s0], [p466:s0], [p472:s3], [p476:s1], [p478:s0], [p479:s1], [p482:s2], [p488:s3], [p489:s1], [p496:s2], [p497:s14], [p501:s1], [p509:s1], [p510:s1], [p510:s1], [p533:s1], [p539:s0], [p573:s3], [p573:s3], [p574:s1], [p574:s1], [p585:s1], [p588:s3], [p599:s0], [p606:s1], [p619:s0], [p620:s0], [p623:s0], [p634:s3], [p643:s1], [p656:s6], [p673:s1], [p680:s3], [p680:s3], [p683:s0], [p695:s1], [p709:s2], [p712:s0], [p735:s0], [p737:s1], [p739:s0], [p757:s0], [p764:s2], 
byandbye        : 1 : [p464:s5], 
bye             : 3 : [p558:s3], [p558:s3], [p656:s6], 
byestreets      : 1 : [p404:s1], 
byeways         : 1 : [p272:s3], 
bygone          : 1 : [p475:s1], 
c               : 1 : [p10:s0], 
cab             : 2 : [p734:s1], [p735:s0], 
cable           : 1 : [p180:s0], 
cains           : 1 : [p134:s3], 
cake            : 2 : [p295:s3], [p316:s0], 
caked           : 1 : [p403:s3], 
calendar        : 1 : [p68:s2], 
calico          : 1 : [p605:s2], 
call            : 4 : [p52:s2], [p594:s0], [p604:s0], [p704:s0], 
called          : 12 : [p48:s3], [p124:s1], [p270:s1], [p281:s3], [p307:s1], [p362:s0], [p373:s0], [p382:s0], [p404:s0], [p444:s2], [p483:s2], [p501:s0], 
calling         : 5 : [p380:s1], [p402:s0], [p576:s8], [p714:s1], [p769:s1], 
calm            : 1 : [p573:s3], 
calmly          : 1 : [p443:s1], 
calves          : 1 : [p319:s4], 
camden          : 2 : [p122:s1], [p734:s0], 
came            : 45 : [p50:s5], [p53:s3], [p54:s2], [p55:s3], [p77:s0], [p134:s3], [p140:s0], [p272:s0], [p272:s0], [p281:s3], [p289:s0], [p309:s0], [p312:s1], [p315:s0], [p315:s1], [p315:s3], [p315:s4], [p315:s5], [p315:s6], [p315:s7], [p315:s8], [p315:s9], [p315:s9], [p316:s1], [p319:s8], [p361:s0], [p381:s1], [p383:s6], [p403:s4], [p404:s0], [p422:s2], [p430:s0], [p434:s0], [p438:s0], [p439:s2], [p464:s2], [p496:s3], [p498:s3], [p532:s1], [p534:s0], [p574:s0], [p574:s1], [p760:s5], [p760:s6], [p760:s7], 
can             : 26 : [p47:s2], [p63:s0], [p68:s2], [p124:s3], [p152:s0], [p153:s0], [p182:s2], [p192:s3], [p200:s0], [p226:s0], [p311:s5], [p336:s2], [p346:s4], [p352:s2], [p366:s0], [p373:s0], [p414:s0], [p474:s1], [p478:s0], [p494:s1], [p496:s1], [p599:s0], [p660:s4], [p718:s4], [p718:s5], [p718:s6], 
candied         : 1 : [p403:s3], 
candle          : 5 : [p54:s3], [p114:s1], [p127:s1], [p129:s3], [p367:s2], 
candlelight     : 2 : [p275:s4], [p643:s1], 
candles         : 1 : [p53:s2], 
canisters       : 1 : [p403:s3], 
cannonball      : 1 : [p442:s8], 
cannot          : 7 : [p79:s0], [p174:s2], [p182:s4], [p182:s4], [p182:s4], [p209:s0], [p370:s1], 
canst           : 1 : [p612:s1], 
cant            : 5 : [p103:s2], [p104:s0], [p455:s0], [p494:s3], [p605:s4], 
cap             : 4 : [p242:s6], [p251:s0], [p252:s2], [p375:s1], 
capable         : 1 : [p438:s0], 
capacious       : 3 : [p307:s1], [p387:s2], [p467:s2], 
capacity        : 1 : [p380:s0], 
capital         : 1 : [p483:s1], 
captive         : 1 : [p192:s1], 
card            : 1 : [p660:s4], 
care            : 6 : [p52:s0], [p334:s3], [p360:s3], [p463:s2], [p579:s4], [p711:s6], 
cared           : 1 : [p475:s2], 
carefully       : 1 : [p451:s0], 
carelessly      : 1 : [p611:s2], 
cares           : 2 : [p264:s2], [p613:s2], 
careworn        : 1 : [p622:s1], 
caring          : 2 : [p131:s0], [p495:s1], 
carol           : 3 : [p0:s0], [p110:s3], [p285:s2], 
caroline        : 2 : [p627:s1], [p633:s2], 
carriages       : 1 : [p109:s0], 
carried         : 5 : [p49:s6], [p315:s13], [p402:s4], [p544:s1], [p570:s1], 
carry           : 3 : [p484:s1], [p649:s0], [p734:s0], 
carrying        : 1 : [p404:s1], 
carts           : 3 : [p270:s1], [p302:s0], [p401:s0], 
carvingknife    : 1 : [p439:s5], 
case            : 4 : [p163:s2], [p381:s2], [p501:s0], [p608:s3], 
cashboxes       : 1 : [p143:s3], 
cask            : 1 : [p129:s1], 
casks           : 1 : [p137:s2], 
cast            : 3 : [p456:s0], [p463:s4], [p468:s0], 
cat             : 2 : [p501:s1], [p614:s1], 
catch           : 3 : [p496:s1], [p497:s10], [p761:s2], 
catching        : 2 : [p266:s0], [p602:s0], 
caught          : 4 : [p401:s1], [p497:s13], [p698:s0], [p731:s1], 
cause           : 2 : [p195:s0], [p336:s2], 
caused          : 2 : [p619:s0], [p634:s3], 
caustic         : 1 : [p146:s1], 
cautiously      : 1 : [p128:s0], 
caverns         : 1 : [p472:s3], 
ceased          : 4 : [p137:s1], [p211:s1], [p405:s0], [p529:s1], 
ceiling         : 3 : [p287:s1], [p305:s1], [p383:s3], 
celebrated      : 1 : [p360:s2], 
celestial       : 1 : [p295:s2], 
cell            : 1 : [p54:s0], 
cellar          : 2 : [p125:s1], [p137:s2], 
cellardoor      : 1 : [p138:s0], 
cellars         : 1 : [p129:s1], 
centre          : 2 : [p361:s0], [p381:s2], 
